"","Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2944",2016,"OTHER STATES","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","0"
"2945",2016,"OTHER STATES","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2946",2016,"OTHER STATES","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2947",2016,"OTHER STATES","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","0"
"2948",2016,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2949",2016,"OTHER STATES","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2950",2016,"PENNSYLVANIA"," ",""," ",""," ","","(NA)"
"2951",2016,"PENNSYLVANIA","MEASURED","CWT"," ",""," ","","(NA)"
"2952",2016,"PENNSYLVANIA","MEASURED","CWT / ACRE"," ",""," ","","(NA)"
"2953",2016,"WASHINGTON"," ",""," ",""," ","","1,300"
"2954",2016,"WASHINGTON"," ",""," ",""," ","","1,400"
"2955",2016,"WASHINGTON","MEASURED","$"," ",""," ","","14,077,000"
"2956",2016,"WASHINGTON","MEASURED","CWT"," ",""," ","","122,200"
"2957",2016,"WASHINGTON","MEASURED","CWT / ACRE"," ",""," ","","94"
"2958",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"2959",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","100"
"2960",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","(D)"
"2961",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"2962",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"2963",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"2964",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
"2965",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"2966",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"2967",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"2968",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"2969",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"2970",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","200"
"2971",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"2972",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","FUNGICIDE","1,000"
"2973",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(CLOMAZONE = 125401)","HERBICIDE","(D)"
"2974",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"2975",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"2976",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"2977",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PARAQUAT = 61601)","HERBICIDE","(D)"
"2978",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
"2979",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(SIMAZINE = 80807)","HERBICIDE","(D)"
"2980",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(SULFENTRAZONE = 129081)","HERBICIDE","(Z)"
"2981",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","HERBICIDE","1,100"
"2982",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"2983",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"2984",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"2985",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(CYFLUMETOFEN<U+00A0>= 138831)","INSECTICIDE","(D)"
"2986",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(DIAZINON = 57801)","INSECTICIDE","(D)"
"2987",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"2988",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"2989",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"2990",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"2991",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"2992",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","INSECTICIDE","200"
"2993",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"2994",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"2995",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE","0.276"
"2996",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","(D)"
"2997",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"2998",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"2999",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"3000",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
"3001",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"3002",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"3003",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"3004",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"3005",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"3006",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.155"
"3007",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"3008",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CLOMAZONE = 125401)","HERBICIDE","(D)"
"3009",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"3010",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"3011",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"3012",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PARAQUAT = 61601)","HERBICIDE","(D)"
"3013",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
"3014",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SIMAZINE = 80807)","HERBICIDE","(D)"
"3015",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","HERBICIDE","0.228"
"3016",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"3017",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"3018",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"3019",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN<U+00A0>= 138831)","INSECTICIDE","(D)"
"3020",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIAZINON = 57801)","INSECTICIDE","(D)"
"3021",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"3022",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"3023",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"3024",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"3025",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"3026",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"3027",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"3028",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.317"
"3029",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","(D)"
"3030",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"3031",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"3032",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"3033",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
"3034",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"3035",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"3036",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"3037",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"3038",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"3039",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.27"
"3040",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"3041",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CLOMAZONE = 125401)","HERBICIDE","(D)"
"3042",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"3043",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"3044",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"3045",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","(D)"
"3046",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
"3047",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SIMAZINE = 80807)","HERBICIDE","(D)"
"3048",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","HERBICIDE","0.305"
"3049",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"3050",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"3051",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"3052",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN<U+00A0>= 138831)","INSECTICIDE","(D)"
"3053",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(DIAZINON = 57801)","INSECTICIDE","(D)"
"3054",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"3055",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"3056",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"3057",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"3058",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"3059",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"3060",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
"3061",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","1.1"
"3062",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","(D)"
"3063",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"3064",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"3065",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"3066",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
"3067",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"3068",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"3069",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"3070",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"3071",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"3072",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","1.7"
"3073",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"3074",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CLOMAZONE = 125401)","HERBICIDE","(D)"
"3075",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"3076",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"3077",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"3078",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","(D)"
"3079",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
"3080",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SIMAZINE = 80807)","HERBICIDE","(D)"
"3081",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SULFENTRAZONE = 129081)","HERBICIDE","1.3"
"3082",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"3083",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"3084",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"3085",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CYFLUMETOFEN<U+00A0>= 138831)","INSECTICIDE","(D)"
"3086",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(DIAZINON = 57801)","INSECTICIDE","(D)"
"3087",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"3088",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"3089",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"3090",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"3091",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"3092",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","(D)"
"3093",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
"3094",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","53"
"3095",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","(D)"
"3096",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"3097",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"3098",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"3099",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
"3100",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"3101",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"3102",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"3103",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"3104",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"3105",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","67"
"3106",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"3107",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","79"
"3108",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CLOMAZONE = 125401)","HERBICIDE","(D)"
"3109",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"3110",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"3111",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
"3112",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PARAQUAT = 61601)","HERBICIDE","(D)"
"3113",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
"3114",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SIMAZINE = 80807)","HERBICIDE","(D)"
"3115",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SULFENTRAZONE = 129081)","HERBICIDE","14"
"3116",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","60"
"3117",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"3118",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"3119",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"3120",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUMETOFEN<U+00A0>= 138831)","INSECTICIDE","(D)"
"3121",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(DIAZINON = 57801)","INSECTICIDE","(D)"
"3122",2016,"WASHINGTON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
